date,province,code,pop,total,new_pfizer,new_astrazeneca,new_moderna,new_johnson,second_dose,booster_jab
2021-07-14,Dobrich,DOB,171809,37855,271,3,0,92,18270,0
2021-07-14,Gabrovo,GAB,106598,31026,179,0,18,32,15055,0
2021-07-14,Haskovo,HKV,225317,49318,230,0,19,41,23944,0
2021-07-14,Kardzhali,KRZ,158204,40296,320,3,0,40,19486,0
2021-07-14,Kyustendil,KNL,116915,33689,123,0,25,28,16634,0
2021-07-14,Lovech,LOV,122546,28102,175,2,1,19,13356,0
2021-07-14,Montana,MON,127001,20944,109,0,15,9,10245,0
2021-07-14,Pazardzhik,PAZ,252776,49961,253,2,34,45,24157,0
2021-07-14,Pernik,PER,119190,29973,120,2,2,31,14546,0
2021-07-14,Pleven,PVN,236305,65970,390,4,46,35,31886,0
2021-07-14,Plovdiv,PDV,666801,176618,826,10,145,262,85734,0
2021-07-14,Razgrad,RAZ,110789,25553,222,1,14,20,12186,0
2021-07-14,Ruse,RSE,215477,49613,296,3,39,45,23528,0
2021-07-14,Shumen,SHU,172262,37086,222,1,16,32,17459,0
2021-07-14,Silistra,SLS,108018,19441,111,0,0,25,9213,0
2021-07-14,Sliven,SLV,184119,35400,192,1,29,26,17008,0
2021-07-14,Smolyan,SML,103532,23138,73,0,11,48,11316,0
2021-07-14,Sofiya-Grad,SOF,1328790,530014,1258,65,348,607,259819,0
2021-07-14,Sofiya-Oblast,SFO,226671,70747,386,6,59,66,34831,0
2021-07-14,Stara Zagora,SZR,313396,70018,541,2,90,87,33422,0
2021-07-14,Targovishte,TGV,110914,22872,172,0,9,8,10799,0
2021-07-14,Varna,VAR,469885,123437,533,15,61,121,59944,0
2021-07-14,Veliko Tarnovo,VTR,232568,48133,256,2,32,40,23448,0
2021-07-14,Vidin,VID,82835,15655,152,0,14,35,7656,0
2021-07-14,Vratsa,VRC,159470,34694,179,2,9,40,16674,0
2021-07-14,Yambol,JAM,117335,28138,83,0,43,27,13593,0
2021-07-15,Blagoevgrad,BLG,302694,65226,322,6,120,114,32311,0
2021-07-15,Burgas,BGS,409265,111290,591,15,50,82,53807,0
2021-07-15,Dobrich,DOB,171809,38144,225,2,21,41,18473,0
2021-07-15,Gabrovo,GAB,106598,31214,153,0,14,21,15153,0
2021-07-15,Haskovo,HKV,225317,49668,303,0,2,45,24133,0
2021-07-15,Kardzhali,KRZ,158204,40643,275,5,22,45,19674,0
2021-07-15,Kyustendil,KNL,116915,33864,103,1,12,59,16766,0
2021-07-15,Lovech,LOV,122546,28427,262,2,40,22,13564,0
2021-07-15,Montana,MON,127001,21090,78,0,32,37,10335,0
2021-07-15,Pazardzhik,PAZ,252776,50413,316,3,55,78,24439,0
2021-07-15,Pernik,PER,119190,30196,178,1,6,38,14657,0
2021-07-15,Pleven,PVN,236305,66267,220,3,35,40,32051,0
2021-07-15,Plovdiv,PDV,666801,177806,797,12,175,204,86381,0
2021-07-15,Razgrad,RAZ,110789,25879,263,0,30,33,12391,0
2021-07-15,Ruse,RSE,215477,50121,413,2,48,45,23785,0
2021-07-15,Shumen,SHU,172262,37359,223,4,19,27,17594,0
2021-07-15,Silistra,SLS,108018,19626,125,0,0,60,9354,0
2021-07-15,Sliven,SLV,184119,35681,173,0,43,65,17206,0
2021-07-15,Smolyan,SML,103532,23217,60,0,0,19,11370,0
2021-07-15,Sofiya-Grad,SOF,1328790,532241,1227,56,313,633,261226,0
2021-07-15,Sofiya-Oblast,SFO,226671,71217,390,0,29,51,35122,0
2021-07-15,Stara Zagora,SZR,313396,70581,444,3,46,70,33753,0
2021-07-15,Targovishte,TGV,110914,22990,114,0,0,4,10875,0
2021-07-15,Varna,VAR,469885,124221,644,1,52,89,60417,0
2021-07-15,Veliko Tarnovo,VTR,232568,48595,358,3,36,65,23708,0
2021-07-15,Vidin,VID,82835,15747,74,3,5,10,7714,0
2021-07-15,Vratsa,VRC,159470,34982,240,4,4,40,16843,0
2021-07-15,Yambol,JAM,117335,28229,55,0,22,14,13634,0
2021-07-16,Blagoevgrad,BLG,302694,65805,362,1,86,130,32686,0
2021-07-16,Burgas,BGS,409265,111969,537,1,52,89,54206,0
2021-07-16,Dobrich,DOB,171809,38440,243,4,23,27,18642,0
2021-07-16,Gabrovo,GAB,106598,31325,108,0,2,1,15190,0
2021-07-16,Haskovo,HKV,225317,50030,333,0,0,29,24300,0
2021-07-16,Kardzhali,KRZ,158204,41010,303,0,9,55,19904,0
2021-07-16,Kyustendil,KNL,116915,34067,134,2,11,56,16876,0
2021-07-16,Lovech,LOV,122546,28723,222,0,46,28,13696,0
2021-07-16,Montana,MON,127001,21165,53,1,0,21,10390,0
2021-07-16,Pazardzhik,PAZ,252776,50668,199,3,9,44,24567,0
2021-07-16,Pernik,PER,119190,30436,178,1,0,61,14808,0
2021-07-16,Pleven,PVN,236305,66532,208,5,33,19,32199,0
2021-07-16,Plovdiv,PDV,666801,179116,913,24,136,238,87107,0
2021-07-16,Razgrad,RAZ,110789,26133,196,0,39,19,12573,0
2021-07-16,Ruse,RSE,215477,50485,255,9,76,25,23985,0
2021-07-16,Shumen,SHU,172262,37662,240,2,29,32,17742,0
2021-07-16,Silistra,SLS,108018,19761,126,0,0,9,9430,0
2021-07-16,Sliven,SLV,184119,35946,218,7,4,36,17338,0
2021-07-16,Smolyan,SML,103532,23337,89,1,15,15,11451,0
2021-07-16,Sofiya-Grad,SOF,1328790,534336,1244,72,326,461,262633,0
2021-07-16,Sofiya-Oblast,SFO,226671,71698,369,3,27,82,35375,0
2021-07-16,Stara Zagora,SZR,313396,71149,444,23,60,44,34062,0
2021-07-16,Targovishte,TGV,110914,23199,186,3,11,9,10990,0
2021-07-16,Varna,VAR,469885,125029,653,3,69,83,60838,0
2021-07-16,Veliko Tarnovo,VTR,232568,48955,238,4,50,68,23932,0
2021-07-16,Vidin,VID,82835,15855,64,7,8,29,7776,0
2021-07-16,Vratsa,VRC,159470,35318,269,0,6,61,17026,0
2021-07-16,Yambol,JAM,117335,28425,130,4,43,20,13743,0
2021-07-17,Blagoevgrad,BLG,302694,66375,361,1,112,97,33045,0
2021-07-17,Burgas,BGS,409265,112649,568,13,50,50,54604,0
2021-07-17,Dobrich,DOB,171809,38728,205,7,11,65,18797,0
2021-07-17,Gabrovo,GAB,106598,31505,158,2,8,12,15260,0
2021-07-17,Haskovo,HKV,225317,50350,243,0,43,35,24480,0
2021-07-17,Kardzhali,KRZ,158204,41328,259,0,0,59,20105,0
2021-07-17,Kyustendil,KNL,116915,34273,145,3,10,48,17003,0
2021-07-17,Lovech,LOV,122546,28865,133,4,0,6,13772,0
2021-07-17,Montana,MON,127001,21293,56,4,25,43,10489,0
2021-07-17,Pazardzhik,PAZ,252776,50963,221,1,29,44,24723,0
2021-07-17,Pernik,PER,119190,30579,97,0,10,36,14896,0
2021-07-17,Pleven,PVN,236305,66961,299,19,69,42,32499,0
2021-07-17,Plovdiv,PDV,666801,180123,798,21,53,135,87632,0
2021-07-17,Razgrad,RAZ,110789,26323,162,0,8,20,12662,0
2021-07-17,Ruse,RSE,215477,50848,325,0,19,19,24168,0
2021-07-17,Shumen,SHU,172262,37922,202,2,24,32,17902,0
2021-07-17,Silistra,SLS,108018,19963,180,0,11,11,9549,0
2021-07-17,Sliven,SLV,184119,36187,160,5,57,19,17476,0
2021-07-17,Smolyan,SML,103532,23483,95,0,7,44,11520,0
2021-07-17,Sofiya-Grad,SOF,1328790,536506,1328,66,290,486,263932,0
2021-07-17,Sofiya-Oblast,SFO,226671,72083,273,3,48,61,35578,0
2021-07-17,Stara Zagora,SZR,313396,71597,309,11,87,41,34331,0
2021-07-17,Targovishte,TGV,110914,23321,107,0,6,9,11062,0
2021-07-17,Varna,VAR,469885,125830,659,6,57,84,61316,0
2021-07-17,Veliko Tarnovo,VTR,232568,49171,155,6,5,50,24056,0
2021-07-17,Vidin,VID,82835,15923,38,1,10,19,7822,0
2021-07-17,Vratsa,VRC,159470,35541,180,0,7,36,17153,0
2021-07-17,Yambol,JAM,117335,28557,116,2,1,13,13824,0
2021-07-18,Blagoevgrad,BLG,302694,66478,52,1,33,17,33118,0
2021-07-18,Burgas,BGS,409265,112682,22,1,0,10,54632,0
2021-07-18,Dobrich,DOB,171809,38752,19,0,0,5,18814,0
2021-07-18,Gabrovo,GAB,106598,31505,0,0,0,0,15260,0
2021-07-18,Haskovo,HKV,225317,50389,24,6,9,0,24503,0
2021-07-18,Kardzhali,KRZ,158204,41381,48,0,0,5,20134,0
2021-07-18,Kyustendil,KNL,116915,34330,39,0,0,18,17033,0
2021-07-18,Lovech,LOV,122546,28865,0,0,0,0,13772,0
2021-07-18,Montana,MON,127001,21343,19,2,5,24,10522,0
2021-07-18,Pazardzhik,PAZ,252776,50993,30,0,0,0,24729,0
2021-07-18,Pernik,PER,119190,30616,7,1,5,24,14929,0
2021-07-18,Pleven,PVN,236305,67034,29,0,21,23,32541,0
2021-07-18,Plovdiv,PDV,666801,180440,202,0,59,56,87785,0
2021-07-18,Razgrad,RAZ,110789,26353,30,0,0,0,12672,0
2021-07-18,Ruse,RSE,215477,50901,39,0,12,2,24186,0
2021-07-18,Shumen,SHU,172262,37957,28,1,1,5,17919,0
2021-07-18,Silistra,SLS,108018,20002,24,0,10,5,9575,0
2021-07-18,Sliven,SLV,184119,36238,49,0,0,2,17501,0
2021-07-18,Smolyan,SML,103532,23507,24,0,0,0,11544,0
2021-07-18,Sofiya-Grad,SOF,1328790,537581,628,14,165,268,264558,0
2021-07-18,Sofiya-Oblast,SFO,226671,72239,113,3,18,22,35672,0
2021-07-18,Stara Zagora,SZR,313396,71711,86,0,11,17,34421,0
2021-07-18,Targovishte,TGV,110914,23321,0,0,0,0,11062,0
2021-07-18,Varna,VAR,469885,125982,117,2,17,16,61393,0
2021-07-18,Veliko Tarnovo,VTR,232568,49196,7,0,0,18,24080,0
2021-07-18,Vidin,VID,82835,15923,0,0,0,0,7822,0
2021-07-18,Vratsa,VRC,159470,35632,57,0,10,24,17221,0
2021-07-18,Yambol,JAM,117335,28558,1,0,0,0,13824,0
2021-07-19,Blagoevgrad,BLG,302694,66503,6,0,12,7,33143,0
2021-07-19,Burgas,BGS,409265,112738,42,0,8,6,54664,0
2021-07-19,Dobrich,DOB,171809,38772,10,0,0,10,18824,0
2021-07-19,Gabrovo,GAB,106598,31505,0,0,0,0,15260,0
2021-07-19,Haskovo,HKV,225317,50430,36,0,0,5,24508,0
2021-07-19,Kardzhali,KRZ,158204,41478,77,0,0,20,20199,0
2021-07-19,Kyustendil,KNL,116915,34364,32,0,0,2,17054,0
2021-07-19,Lovech,LOV,122546,28865,0,0,0,0,13772,0
2021-07-19,Montana,MON,127001,21367,24,0,0,0,10534,0
2021-07-19,Pazardzhik,PAZ,252776,51058,65,0,0,0,24762,0
2021-07-19,Pernik,PER,119190,30616,0,0,0,0,14929,0
2021-07-19,Pleven,PVN,236305,67092,24,0,8,26,32577,0
2021-07-19,Plovdiv,PDV,666801,180715,216,0,30,29,87984,0
2021-07-19,Razgrad,RAZ,110789,26359,6,0,0,0,12677,0
2021-07-19,Ruse,RSE,215477,50901,0,0,0,0,24186,0
2021-07-19,Shumen,SHU,172262,37992,27,1,4,3,17931,0
2021-07-19,Silistra,SLS,108018,20094,74,0,0,18,9635,0
2021-07-19,Sliven,SLV,184119,36294,36,5,7,8,17533,0
2021-07-19,Smolyan,SML,103532,23507,0,0,0,0,11544,0
2021-07-19,Sofiya-Grad,SOF,1328790,538467,571,9,124,182,265101,0
2021-07-19,Sofiya-Oblast,SFO,226671,72336,61,3,19,14,35731,0
2021-07-19,Stara Zagora,SZR,313396,71732,11,0,0,10,34436,0
2021-07-19,Targovishte,TGV,110914,23321,0,0,0,0,11062,0
2021-07-19,Varna,VAR,469885,126107,83,3,25,14,61471,0
2021-07-19,Veliko Tarnovo,VTR,232568,49196,0,0,0,0,24080,0
2021-07-19,Vidin,VID,82835,15923,0,0,0,0,7822,0
2021-07-19,Vratsa,VRC,159470,35663,14,0,0,17,17247,0
2021-07-19,Yambol,JAM,117335,28558,0,0,0,0,13824,0
2021-07-20,Blagoevgrad,BLG,302694,66772,154,1,46,69,33323,0
2021-07-20,Burgas,BGS,409265,113204,342,10,30,84,54937,0
2021-07-20,Dobrich,DOB,171809,39105,268,17,1,47,18988,0
2021-07-20,Gabrovo,GAB,106598,31612,92,0,5,10,15331,0
2021-07-20,Haskovo,HKV,225317,50617,155,3,21,8,24598,0
2021-07-20,Kardzhali,KRZ,158204,41741,208,10,0,45,20348,0
2021-07-20,Kyustendil,KNL,116915,34488,91,0,13,20,17123,0
2021-07-20,Lovech,LOV,122546,29026,134,2,9,16,13852,0
2021-07-20,Montana,MON,127001,21440,42,0,2,29,10580,0
2021-07-20,Pazardzhik,PAZ,252776,51262,160,0,9,36,24872,0
2021-07-20,Pernik,PER,119190,30746,67,0,11,52,15006,0
2021-07-20,Pleven,PVN,236305,67285,141,0,32,22,32695,0
2021-07-20,Plovdiv,PDV,666801,181472,529,15,80,133,88462,0
2021-07-20,Razgrad,RAZ,110789,26435,71,0,0,5,12742,0
2021-07-20,Ruse,RSE,215477,51153,184,3,26,39,24311,0
2021-07-20,Shumen,SHU,172262,38176,143,2,14,25,18058,0
2021-07-20,Silistra,SLS,108018,20118,24,0,0,0,9639,0
2021-07-20,Sliven,SLV,184119,36381,71,0,5,11,17565,0
2021-07-20,Smolyan,SML,103532,23553,24,0,1,21,11567,0
2021-07-20,Sofiya-Grad,SOF,1328790,540577,1283,57,226,547,266450,0
2021-07-20,Sofiya-Oblast,SFO,226671,72574,148,3,43,44,35873,0
2021-07-20,Stara Zagora,SZR,313396,72025,193,15,39,46,34585,0
2021-07-20,Targovishte,TGV,110914,23414,88,0,0,5,11114,0
2021-07-20,Varna,VAR,469885,126751,497,9,36,103,61833,0
2021-07-20,Veliko Tarnovo,VTR,232568,49351,95,2,8,52,24179,0
2021-07-20,Vidin,VID,82835,15966,33,0,10,0,7833,0
2021-07-20,Vratsa,VRC,159470,35809,90,1,23,32,17329,0
2021-07-20,Yambol,JAM,117335,28669,84,1,1,25,13900,0
2021-07-21,Blagoevgrad,BLG,302694,67174,189,4,112,97,33610,0
2021-07-21,Burgas,BGS,409265,113752,417,15,17,99,55285,0
2021-07-21,Dobrich,DOB,171809,39420,267,4,2,42,19184,0
2021-07-21,Gabrovo,GAB,106598,31838,119,1,30,76,15486,0
2021-07-21,Haskovo,HKV,225317,50870,225,3,0,25,24724,0
2021-07-21,Kardzhali,KRZ,158204,41881,113,2,0,25,20433,0
2021-07-21,Kyustendil,KNL,116915,34661,128,0,10,35,17219,0
2021-07-21,Lovech,LOV,122546,29149,90,7,10,17,13904,0
2021-07-21,Montana,MON,127001,21562,95,0,2,25,10647,0
2021-07-21,Pazardzhik,PAZ,252776,51511,171,3,22,53,25036,0
2021-07-21,Pernik,PER,119190,30906,115,0,7,38,15102,0
2021-07-21,Pleven,PVN,236305,67606,267,5,30,19,32834,0
2021-07-21,Plovdiv,PDV,666801,182738,752,21,269,230,89208,0
2021-07-21,Razgrad,RAZ,110789,26570,113,0,1,21,12813,0
2021-07-21,Ruse,RSE,215477,51521,289,23,34,22,24513,0
2021-07-21,Shumen,SHU,172262,38442,242,4,7,13,18195,0
2021-07-21,Silistra,SLS,108018,20177,54,0,0,5,9663,0
2021-07-21,Sliven,SLV,184119,36515,90,10,0,34,17662,0
2021-07-21,Smolyan,SML,103532,23636,44,0,1,38,11619,0
2021-07-21,Sofiya-Grad,SOF,1328790,542634,1263,84,219,499,267759,0
2021-07-21,Sofiya-Oblast,SFO,226671,72952,259,5,29,88,36080,0
2021-07-21,Stara Zagora,SZR,313396,72601,455,10,43,69,34927,0
2021-07-21,Targovishte,TGV,110914,23548,134,0,0,0,11183,0
2021-07-21,Varna,VAR,469885,127422,493,3,66,110,62194,0
2021-07-21,Veliko Tarnovo,VTR,232568,49652,240,2,0,59,24327,0
2021-07-21,Vidin,VID,82835,16062,63,0,9,24,7895,0
2021-07-21,Vratsa,VRC,159470,36050,147,2,20,72,17494,0
2021-07-21,Yambol,JAM,117335,28853,163,1,10,11,13999,0
2021-07-22,Blagoevgrad,BLG,302694,67546,254,8,28,82,33872,0
2021-07-22,Burgas,BGS,409265,114302,428,7,54,61,55621,0
2021-07-22,Dobrich,DOB,171809,39685,248,0,8,9,19306,0
2021-07-22,Gabrovo,GAB,106598,32158,233,0,0,101,15687,0
2021-07-22,Haskovo,HKV,225317,51137,213,1,8,45,24864,0
2021-07-22,Kardzhali,KRZ,158204,42136,208,0,7,40,20582,0
2021-07-22,Kyustendil,KNL,116915,34784,91,0,0,32,17300,0
2021-07-22,Lovech,LOV,122546,29468,257,4,20,38,14041,0
2021-07-22,Montana,MON,127001,21711,91,3,11,44,10747,0
2021-07-22,Pazardzhik,PAZ,252776,51810,228,3,26,42,25191,0
2021-07-22,Pernik,PER,119190,31101,145,2,10,38,15202,0
2021-07-22,Pleven,PVN,236305,67919,251,1,22,39,33010,0
2021-07-22,Plovdiv,PDV,666801,183715,632,24,126,195,89811,0
2021-07-22,Razgrad,RAZ,110789,26812,237,0,0,5,12926,0
2021-07-22,Ruse,RSE,215477,51898,293,2,57,25,24733,0
2021-07-22,Shumen,SHU,172262,38763,285,9,7,20,18364,0
2021-07-22,Silistra,SLS,108018,20329,106,0,10,36,9774,0
2021-07-22,Sliven,SLV,184119,36744,139,3,18,69,17815,0
2021-07-22,Smolyan,SML,103532,23737,74,0,0,27,11689,0
2021-07-22,Sofiya-Grad,SOF,1328790,544756,1274,55,228,572,269141,0
2021-07-22,Sofiya-Oblast,SFO,226671,73462,379,5,60,66,36388,0
2021-07-22,Stara Zagora,SZR,313396,73308,527,1,41,138,35421,0
2021-07-22,Targovishte,TGV,110914,23716,156,3,0,9,11302,0
2021-07-22,Varna,VAR,469885,128186,634,2,42,88,62629,0
2021-07-22,Veliko Tarnovo,VTR,232568,50066,288,3,51,72,24597,0
2021-07-22,Vidin,VID,82835,16166,91,1,0,12,7935,0
2021-07-22,Vratsa,VRC,159470,36296,197,6,1,42,17629,0
2021-07-22,Yambol,JAM,117335,29050,159,6,19,13,14116,0
2021-07-23,Blagoevgrad,BLG,302694,68019,367,0,19,87,34134,0
2021-07-23,Burgas,BGS,409265,115067,623,22,37,83,56041,0
2021-07-23,Dobrich,DOB,171809,39952,219,0,14,34,19486,0
2021-07-23,Gabrovo,GAB,106598,32376,157,0,30,33,15789,0
2021-07-23,Haskovo,HKV,225317,51391,208,0,0,46,25045,0
2021-07-23,Kardzhali,KRZ,158204,42352,187,0,0,29,20729,0
2021-07-23,Kyustendil,KNL,116915,35020,154,11,20,51,17433,0
2021-07-23,Lovech,LOV,122546,29719,215,0,29,7,14160,0
2021-07-23,Montana,MON,127001,21835,91,6,10,17,10828,0
2021-07-23,Pazardzhik,PAZ,252776,52128,238,10,29,41,25345,0
2021-07-23,Pernik,PER,119190,31242,94,8,10,29,15302,0
2021-07-23,Pleven,PVN,236305,68206,186,0,65,37,33190,0
2021-07-23,Plovdiv,PDV,666801,184967,815,27,213,199,90585,0
2021-07-23,Razgrad,RAZ,110789,27018,191,0,0,15,13071,0
2021-07-23,Ruse,RSE,215477,52203,241,2,32,30,24900,0
2021-07-23,Shumen,SHU,172262,39117,298,1,18,37,18549,0
2021-07-23,Silistra,SLS,108018,20476,95,0,33,19,9855,0
2021-07-23,Sliven,SLV,184119,36918,140,10,10,14,17912,0
2021-07-23,Smolyan,SML,103532,23842,76,0,9,20,11754,0
2021-07-23,Sofiya-Grad,SOF,1328790,546922,1406,80,197,485,270536,0
2021-07-23,Sofiya-Oblast,SFO,226671,73956,365,2,50,77,36640,0
2021-07-23,Stara Zagora,SZR,313396,73763,345,7,29,75,35674,0
2021-07-23,Targovishte,TGV,110914,23935,188,1,0,30,11397,0
2021-07-23,Varna,VAR,469885,129092,754,15,43,94,63145,0
2021-07-23,Veliko Tarnovo,VTR,232568,50557,430,2,0,61,24865,0
2021-07-23,Vidin,VID,82835,16281,88,0,7,20,8002,0
2021-07-23,Vratsa,VRC,159470,36507,171,0,7,33,17731,0
2021-07-23,Yambol,JAM,117335,29238,145,1,20,23,14223,0
2021-07-24,Blagoevgrad,BLG,302694,68374,262,0,20,73,34369,0
2021-07-24,Burgas,BGS,409265,115816,645,5,28,71,56477,0
2021-07-24,Dobrich,DOB,171809,40212,194,0,27,39,19677,0
2021-07-24,Gabrovo,GAB,106598,32626,216,1,15,18,15926,0
2021-07-24,Haskovo,HKV,225317,51613,202,0,0,20,25181,0
2021-07-24,Kardzhali,KRZ,158204,42638,250,1,0,35,20886,0
2021-07-24,Kyustendil,KNL,116915,35202,158,3,1,20,17541,0
2021-07-24,Lovech,LOV,122546,29886,161,0,2,4,14237,0
2021-07-24,Montana,MON,127001,21946,74,2,9,26,10886,0
2021-07-24,Pazardzhik,PAZ,252776,52499,281,7,25,58,25527,0
2021-07-24,Pernik,PER,119190,31390,97,1,6,44,15409,0
2021-07-24,Pleven,PVN,236305,68529,207,5,79,32,33397,0
2021-07-24,Plovdiv,PDV,666801,186073,777,20,127,186,91239,0
2021-07-24,Razgrad,RAZ,110789,27191,158,0,0,15,13179,0
2021-07-24,Ruse,RSE,215477,52638,332,11,51,41,25122,0
2021-07-24,Shumen,SHU,172262,39430,285,0,6,22,18765,0
2021-07-24,Silistra,SLS,108018,20606,120,0,0,10,9911,0
2021-07-24,Sliven,SLV,184119,37082,111,0,26,27,18003,0
2021-07-24,Smolyan,SML,103532,23936,48,1,11,34,11818,0
2021-07-24,Sofiya-Grad,SOF,1328790,549111,1438,67,206,478,271890,0
2021-07-24,Sofiya-Oblast,SFO,226671,74334,285,6,23,64,36842,0
2021-07-24,Stara Zagora,SZR,313396,74100,274,2,23,39,35878,0
2021-07-24,Targovishte,TGV,110914,24079,131,0,8,5,11474,0
2021-07-24,Varna,VAR,469885,129883,647,8,44,92,63602,0
2021-07-24,Veliko Tarnovo,VTR,232568,50881,229,2,37,56,25055,0
2021-07-24,Vidin,VID,82835,16339,41,0,7,10,8041,0
2021-07-24,Vratsa,VRC,159470,36759,179,2,14,57,17902,0
2021-07-24,Yambol,JAM,117335,29384,105,0,30,11,14314,0
2021-07-25,Blagoevgrad,BLG,302694,68510,98,3,6,29,34438,0
2021-07-25,Burgas,BGS,409265,115870,49,0,2,3,56497,0
2021-07-25,Dobrich,DOB,171809,40227,12,0,1,2,19684,0
2021-07-25,Gabrovo,GAB,106598,32707,42,0,9,30,15956,0
2021-07-25,Haskovo,HKV,225317,51669,41,0,11,4,25204,0
2021-07-25,Kardzhali,KRZ,158204,42714,71,0,0,5,20924,0
2021-07-25,Kyustendil,KNL,116915,35273,64,0,0,7,17577,0
2021-07-25,Lovech,LOV,122546,29886,0,0,0,0,14237,0
2021-07-25,Montana,MON,127001,21991,21,1,2,21,10919,0
2021-07-25,Pazardzhik,PAZ,252776,52533,32,0,0,2,25545,0
2021-07-25,Pernik,PER,119190,31437,30,0,2,15,15436,0
2021-07-25,Pleven,PVN,236305,68557,8,0,1,19,33420,0
2021-07-25,Plovdiv,PDV,666801,186528,335,5,54,61,91477,0
2021-07-25,Razgrad,RAZ,110789,27200,9,0,0,0,13185,0
2021-07-25,Ruse,RSE,215477,52694,56,0,0,0,25143,0
2021-07-25,Shumen,SHU,172262,39493,56,0,2,5,18790,0
2021-07-25,Silistra,SLS,108018,20719,108,0,0,5,9973,0
2021-07-25,Sliven,SLV,184119,37157,62,0,6,7,18030,0
2021-07-25,Smolyan,SML,103532,23963,22,0,0,5,11828,0
2021-07-25,Sofiya-Grad,SOF,1328790,550534,906,9,183,325,272653,0
2021-07-25,Sofiya-Oblast,SFO,226671,74565,189,0,25,17,36931,0
2021-07-25,Stara Zagora,SZR,313396,74169,58,0,8,3,35914,0
2021-07-25,Targovishte,TGV,110914,24079,0,0,0,0,11474,0
2021-07-25,Varna,VAR,469885,130111,184,1,16,27,63733,0
2021-07-25,Veliko Tarnovo,VTR,232568,50914,19,0,9,5,25070,0
2021-07-25,Vidin,VID,82835,16339,0,0,0,0,8041,0
2021-07-25,Vratsa,VRC,159470,36859,79,0,1,20,17959,0
2021-07-25,Yambol,JAM,117335,29399,15,0,0,0,14326,0
2021-07-26,Blagoevgrad,BLG,302694,68516,6,0,0,0,34441,0
2021-07-26,Burgas,BGS,409265,115943,64,0,2,7,56531,0
2021-07-26,Dobrich,DOB,171809,40257,20,0,8,2,19699,0
2021-07-26,Gabrovo,GAB,106598,32710,0,0,0,3,15959,0
2021-07-26,Haskovo,HKV,225317,51675,6,0,0,0,25206,0
2021-07-26,Kardzhali,KRZ,158204,42789,50,4,21,0,20987,0
2021-07-26,Kyustendil,KNL,116915,35297,24,0,0,0,17582,0
2021-07-26,Lovech,LOV,122546,29886,0,0,0,0,14237,0
2021-07-26,Montana,MON,127001,21991,0,0,0,0,10919,0
2021-07-26,Pazardzhik,PAZ,252776,52539,5,0,0,1,25547,0
2021-07-26,Pernik,PER,119190,31462,15,0,2,8,15453,0
2021-07-26,Pleven,PVN,236305,68605,28,1,2,17,33462,0
2021-07-26,Plovdiv,PDV,666801,186710,111,3,51,17,91580,0
2021-07-26,Razgrad,RAZ,110789,27216,11,0,0,5,13192,0
2021-07-26,Ruse,RSE,215477,52695,1,0,0,0,25144,0
2021-07-26,Shumen,SHU,172262,39537,30,0,5,9,18808,0
2021-07-26,Silistra,SLS,108018,20747,5,1,2,20,10001,0
2021-07-26,Sliven,SLV,184119,37224,45,16,5,1,18065,0
2021-07-26,Smolyan,SML,103532,23963,0,0,0,0,11828,0
2021-07-26,Sofiya-Grad,SOF,1328790,551555,663,3,97,258,273268,0
2021-07-26,Sofiya-Oblast,SFO,226671,74715,106,3,8,33,37019,0
2021-07-26,Stara Zagora,SZR,313396,74169,0,0,0,0,35914,0
2021-07-26,Targovishte,TGV,110914,24079,0,0,0,0,11474,0
2021-07-26,Varna,VAR,469885,130259,108,0,17,23,63825,0
2021-07-26,Veliko Tarnovo,VTR,232568,50926,6,0,0,6,25081,0
2021-07-26,Vidin,VID,82835,16339,0,0,0,0,8041,0
2021-07-26,Vratsa,VRC,159470,36892,24,0,0,9,17978,0
2021-07-26,Yambol,JAM,117335,29399,0,0,0,0,14326,0
2021-07-27,Blagoevgrad,BLG,302694,68836,209,4,45,62,34604,0
2021-07-27,Burgas,BGS,409265,116552,494,9,28,78,56875,0
2021-07-27,Dobrich,DOB,171809,40484,154,6,23,44,19873,0
2021-07-27,Gabrovo,GAB,106598,32816,95,0,9,3,16015,0
2021-07-27,Haskovo,HKV,225317,51917,212,0,0,30,25357,0
2021-07-27,Kardzhali,KRZ,158204,43092,245,2,0,56,21174,0
2021-07-27,Kyustendil,KNL,116915,35438,115,0,0,26,17665,0
2021-07-27,Lovech,LOV,122546,29979,78,0,4,11,14265,0
2021-07-27,Montana,MON,127001,22050,51,0,3,5,10945,0
2021-07-27,Pazardzhik,PAZ,252776,52785,158,13,12,63,25680,0
2021-07-27,Pernik,PER,119190,31644,131,1,19,31,15545,0
2021-07-27,Pleven,PVN,236305,68921,224,2,45,45,33655,0
2021-07-27,Plovdiv,PDV,666801,187627,589,14,131,185,92095,0
2021-07-27,Razgrad,RAZ,110789,27276,55,0,4,1,13216,0
2021-07-27,Ruse,RSE,215477,53017,252,3,15,52,25318,0
2021-07-27,Shumen,SHU,172262,39755,166,0,22,30,18941,0
2021-07-27,Silistra,SLS,108018,20787,30,0,0,10,10018,0
2021-07-27,Sliven,SLV,184119,37387,117,7,11,28,18147,0
2021-07-27,Smolyan,SML,103532,24034,62,1,0,8,11876,0
2021-07-27,Sofiya-Grad,SOF,1328790,553713,1367,54,279,460,274562,0
2021-07-27,Sofiya-Oblast,SFO,226671,75015,195,5,32,68,37170,0
